,feature,label
3377,"[-430.49536      92.50814       7.3778114    -2.1228383   -11.308013
    9.316683    -14.116717      8.478479    -19.65647       2.8037162
  -14.666156     -0.85022134   -8.472771      4.2851806    -5.950638
    2.5064297    -4.9189525    11.321256      4.365575     -0.7467008
    1.9737164     3.8847923    -2.4966242     3.0258548    -2.0358548
    1.9655404    -3.2902737     4.1733303    -1.4665971     2.361768
    0.4610725    -1.1788087     2.6185064     2.147803      8.382985
   11.215284     12.406399     13.571578     12.680131      8.102319  ]",8.0
3378,"[-4.2790411e+02  8.0350571e+01  1.2557461e+01  3.6765368e+00
 -4.9313245e+00 -3.2926445e+00 -1.3130401e+01  7.3049474e+00
 -2.3681980e+01  5.3591361e+00 -1.7541977e+01 -3.7634974e+00
 -7.0526681e+00  2.1062992e+00 -7.5388703e+00  3.7957416e+00
 -2.2013822e+00  1.1369796e+01  3.6606237e-01  1.4952804e+00
  1.0751331e+00  1.2260622e+00  5.6193132e-02  2.3732507e+00
 -2.7971516e+00  2.9117610e+00 -1.6546133e+00  3.6624155e+00
 -7.2483951e-01  2.3885343e+00  7.0344186e-01  4.9073151e-01
  4.0289874e+00  3.2138979e+00  8.7729645e+00  7.6924019e+00
  8.7444506e+00  1.0124779e+01  9.8718815e+00  1.0360073e+01]",8.0
3379,"[-457.44876      72.8088        7.766851      5.8275967    -7.9526005
    3.2595618   -15.640343      5.7893567   -19.609577      6.873506
  -12.689         6.798458      0.9235946     8.194138     -0.53232515
    3.6122658    -5.1401258     6.474686     -2.424024      0.48013616
    2.8096209    -1.5536611    -5.3350945     2.8682604    -2.4358878
    2.9622936     2.1424668     5.1563597     4.473553      4.249303
    3.8393712     5.545369      3.1588433     5.8630414     5.076727
    6.4428587     6.3476505     5.288483     10.028164      5.928172  ]",7.0
3380,"[-451.0868       96.03033      14.720113     -6.2036486    -4.384282
    8.568448    -15.552559      6.2963796   -19.893183     -6.5905085
  -17.280651     -2.9713955    -9.439604     -0.9894678    -1.360389
    4.6704087    -2.8886912    16.437326     -2.108118      2.6365879
   -1.1295652     2.2396815    -2.4984176     0.93933654   -4.058735
    5.3411927     3.7382882     9.493804      2.488034      6.615367
    4.0013165     3.5754516     4.450686      1.9641286     3.2338107
    3.036634      2.0588632     4.0982957     6.106817      8.078622  ]",3.0
3381,"[-4.3781635e+02  6.4347046e+01  6.5988812e+00 -6.7192429e-01
 -1.2525240e+01  8.3457289e+00 -1.8068224e+01  5.9559731e+00
 -1.9486034e+01  5.1823163e+00 -2.2109991e+01  3.0815709e+00
 -8.6173811e+00  6.6826067e+00 -6.0308094e+00  1.3766550e+00
 -3.6934278e+00  4.2096353e+00 -3.0955150e+00 -3.0747855e+00
 -4.5895872e+00  2.0698237e+00  2.0094945e+00  2.0292887e+01
  2.5386736e+01  2.9905821e+01  2.5097647e+01  1.8101646e+01
  5.7410092e+00  1.3673323e+00  1.3799278e+00  5.0730538e+00
  3.4775982e+00 -1.6659071e+00 -3.7902493e-02  1.3304440e+00
  7.0257968e-01  2.3350117e-01 -1.3274168e+00 -3.3923669e+00]",6.0
3382,"[-3.3477991e+02  4.6938725e+01 -1.8651423e+01  1.9811548e+01
 -2.4665327e+01  4.3272395e+00 -4.8647237e+00 -8.4033594e+00
 -3.7328618e+00 -2.8986754e+00 -7.2542806e+00  1.1165123e+01
 -1.4199679e+01  9.8768692e+00 -1.3873213e+01  3.8703337e+00
 -2.1150222e+00  3.7109632e+00 -5.2614975e+00 -2.9778811e-01
 -8.8057337e+00 -3.8105321e+00  4.4878855e+00  5.7403836e+00
  5.5801268e+00  4.7423568e+00 -1.8088145e+00  5.6425996e+00
  9.7234383e+00  7.0514698e+00  2.3516171e+00  1.1050542e-01
  5.4740663e+00  4.8299356e+00  1.2050399e+01  5.6134057e+00
  1.3939656e+00 -5.1155076e+00 -7.1015739e+00  1.3964195e+00]",3.0
3383,"[-4.5378433e+02  9.0492470e+01  2.8445632e+00  6.9689560e-01
 -6.0322943e+00  1.0812015e+01 -2.2704132e+01  8.8869886e+00
 -2.0465443e+01  2.7264013e+00 -1.9669367e+01 -1.0239023e+00
 -6.1287832e+00  9.2979193e-01 -3.5636990e+00  5.7518721e+00
 -1.7482866e+00  1.2289438e+01 -3.8209665e-01  4.1758628e+00
  7.3890834e+00  6.3460197e+00  5.4882827e+00  4.2688384e+00
 -2.4512522e+00  5.2704334e+00 -1.5693899e-02  6.2698965e+00
 -1.0487651e+00  3.5531311e+00  9.2180246e-01  5.2678218e+00
  6.2211919e+00  2.6142976e+00  2.8006194e+00  3.5983353e+00
  2.7177141e+00  3.1079924e+00  4.0328302e+00  7.5915337e+00]",3.0
3384,"[-3.9964764e+02  8.7183708e+01 -1.4214142e+01  1.6863607e+01
 -1.2377034e+01 -3.9208926e-02 -1.7427061e+01 -1.3082011e+01
 -8.5009518e+00  2.5349826e-01 -1.5748842e+01  4.8890185e+00
 -1.1666230e+01  5.8049021e+00 -1.1814036e+01 -8.9094102e-01
 -1.1815832e+00 -3.1675692e+00 -5.4644885e+00  2.8185871e+00
 -2.5384321e+00 -8.8858515e-01 -1.8460412e+00 -7.0042449e-01
 -3.7962346e+00 -3.1391168e+00 -2.0752618e+00  8.7082452e-01
  2.7977688e+00  3.4487581e+00  2.2783537e+00  4.9705272e+00
  2.4253922e+00  3.8397411e-01  4.5388556e+00  4.2041883e+00
  9.1601925e+00  6.1469378e+00  5.1574636e+00  5.7833743e+00]",7.0
3385,"[-5.2489673e+02  7.5622169e+01  1.6385757e+01  2.4988672e+01
  1.4322171e+01  1.8336830e+01 -2.7322222e+01 -4.0834093e+00
 -1.7519630e+01  1.0180503e+01 -1.6274771e+01  9.7095098e+00
 -5.8138118e+00  1.1005087e+01 -1.0253625e+00 -3.5906651e+00
  1.3668534e+00  3.4138541e+00  4.6299086e+00 -6.5300336e+00
  5.8256526e+00  3.4401092e-01 -4.9805617e+00  2.3564558e+00
 -7.1826830e+00  2.5737691e+00 -1.8105961e+00 -9.4738328e-01
 -1.7628381e+00  3.5390973e+00  3.4798009e+00  6.9165001e+00
  8.9954958e+00  4.3131628e+00  2.8125203e+00  1.6051477e+00
  1.5377591e+00  1.1335833e+01  1.5517402e+01  1.9401012e+01]",4.0
3386,"[-501.0639      68.50898     -5.355641    37.113876     0.6551502
   -6.750928    -9.522095    -3.36623    -15.132818     4.864172
  -13.47935     10.406235    -9.788524     8.838065    -4.7594495
    2.6483753   -1.5368108   -1.171326    -7.6387234    1.8897281
   -7.351579    -2.1415153   -8.976397    -3.4107234   -4.905956
   -1.8504541   -1.3881567   -3.2618022   -3.830747    -3.800559
   -8.386985     0.8131609    1.9921864   15.210647    24.458082
   31.549671    30.039423    15.142678     8.584694    -3.2187264]",1.0
3387,"[-4.68612061e+02  9.61700439e+01  1.71664734e+01 -1.04697251e+00
  6.19389963e+00  2.07259979e+01 -8.51713943e+00 -8.34954739e+00
 -2.21142654e+01  1.17248070e+00 -1.71007824e+01 -6.12838149e-01
 -4.25068998e+00  3.50741863e+00 -4.08177042e+00  1.89079118e+00
 -5.43154716e+00  1.81857681e+00 -1.87139452e+00 -5.09549332e+00
 -1.13891637e+00 -4.02689600e+00 -4.48911190e+00  1.08636761e+00
 -4.88721275e+00  2.30008268e+00  1.98575899e-01  3.91923952e+00
 -4.46632892e-01  2.63688016e+00  1.37617803e+00  2.75173926e+00
  3.76291156e+00  1.52704835e-01  5.57967949e+00  2.94753170e+00
  6.53831768e+00  5.91374207e+00  1.14608555e+01  1.33198261e+01]",7.0
3388,"[-3.9240521e+02  6.2319695e+01  1.7810928e+01  4.4376976e+01
 -7.5243897e+00  1.1612041e+01 -1.1205061e+01 -8.3464594e+00
 -7.3712120e+00 -9.9280673e-01 -1.3208675e+01  6.1945372e+00
 -9.2170582e+00  1.2666623e+01 -1.2523082e+01 -6.0020649e-01
 -1.0843906e-03 -4.1262202e+00 -8.6689844e+00 -2.9176619e+00
 -7.4364691e+00 -6.0752711e+00 -7.9194584e+00  1.3346684e+00
 -2.3429797e+00  6.3656597e+00  6.0964322e+00  3.9553230e+00
  3.0727382e+00 -5.5941111e-01 -1.8488779e+00  6.7826862e+00
  8.2292786e+00  1.0959881e+01  7.1255422e+00  4.3624635e+00
  2.1962342e+00  1.8579886e+00  2.7853513e+00  3.9119327e+00]",4.0
3389,"[-4.2711621e+02  6.5277565e+01  7.9154339e+00  6.5855376e-02
 -1.5262013e+01  1.1945177e+01 -1.9779135e+01  6.9648261e+00
 -2.4086349e+01  5.5891523e+00 -1.7764565e+01 -3.1934354e+00
 -6.1960893e+00  2.6121194e+00 -2.1626310e+00  2.9772696e+00
 -6.4093299e+00  1.5381342e+01 -2.4522488e+00  2.9482839e+00
  2.5487478e+00  6.7476004e-01 -5.8478796e-01  7.9052124e+00
 -2.7662916e+00  7.3499165e+00  4.5012178e+00  9.1656799e+00
  1.0061361e+00  4.7978940e+00  6.0590893e-01  4.1714435e+00
  3.7257206e+00  2.2361984e+00  1.6213307e+00  3.3098714e+00
  3.8362491e+00  4.0643373e+00  6.5170588e+00  8.6036949e+00]",3.0
3390,"[-3.3346280e+02  3.7699150e+01 -1.2104784e+01  2.7149824e+01
 -2.4704788e+01 -2.9334202e+00 -1.0467447e+01 -1.1844141e+01
 -9.3572083e+00  1.5304506e+00 -2.1920332e+01  1.6257332e+01
 -1.5788451e+01  8.2777224e+00 -3.9785128e+00 -2.2791977e+00
 -1.8379383e+00 -1.6349194e+00 -8.7433672e+00  2.4041724e+00
 -5.0089722e+00 -2.5670378e+00 -7.4799329e-02  3.0384717e+00
  6.2125196e+00  7.8226361e+00  4.7890849e+00  1.3749169e+00
  1.7926219e+00  3.3606477e+00  9.5202837e+00  1.1288833e+01
  5.4692063e+00  9.6267313e-01 -3.0413225e+00 -6.3118911e-01
  4.6094165e+00  3.0965548e+00  2.3556974e+00 -1.4472240e+00]",
3391,"[-5.3203625e+02  7.3450027e+01  2.0160995e+01  2.3669350e+01
  6.4007058e+00  1.6348801e+01 -1.3912947e+01  5.5001807e-01
 -2.0881878e+01  6.4663153e+00 -1.4387419e+01  4.4745402e+00
 -9.6485052e+00  1.2080787e+01  3.3921192e+00  1.6396775e+00
 -6.3105049e+00  1.0234901e+01 -5.5598674e+00 -2.1254878e+00
  2.5490255e+00  4.0939937e+00 -3.4433858e+00  1.0620033e+00
 -3.5932460e+00 -1.4958289e+00 -5.6980176e+00  2.0069964e+00
  4.4137448e-02 -7.7142036e-01 -4.7743778e+00 -1.1502156e+00
 -5.7677636e+00 -6.8109560e+00  3.5441196e+00  7.5295076e+00
  2.0043722e+01  3.1986404e+01  3.1570774e+01  2.8804327e+01]",1.0
3392,"[-3.40449951e+02  2.56996803e+01 -2.64331417e+01  1.22284565e+01
 -3.27572937e+01  1.31703720e+01 -1.72670326e+01  1.90201914e+00
 -1.19255676e+01  1.44139452e+01 -1.75783386e+01  7.79176188e+00
 -1.06820946e+01  1.04591837e+01 -1.28784811e+00  7.38429356e+00
  7.50255864e-03  9.21454620e+00 -2.46699262e+00  7.55388594e+00
 -4.36257839e+00  5.38473034e+00 -2.85846782e+00  1.13245583e+00
 -3.76370668e-01  2.41596743e-01  4.58122119e-02  5.34592724e+00
  5.74053621e+00  5.48825073e+00  4.05635405e+00  5.45226479e+00
  3.65834761e+00  3.71760583e+00  4.14844704e+00  4.44836903e+00
  3.42491269e+00  1.34914351e+00  3.87304020e+00  4.06339741e+00]",8.0
3393,"[-3.2476364e+02  4.8904213e+01 -3.8068920e+01  2.7488697e+00
 -2.9874580e+01  7.0126595e+00 -1.6010340e+01 -5.1113291e+00
 -1.7837315e+01  2.0124146e+01 -2.1887798e+01  1.2594635e+01
 -1.1581945e+01  1.1306730e+01 -2.0119789e+00  4.4886896e-01
  6.0488954e+00  6.9650331e+00 -2.3842413e+00  4.5015926e+00
 -4.5090723e+00  4.5879769e+00 -2.5328720e-01 -3.5371962e-01
 -1.3558298e+00 -8.8468564e-01  2.2991495e+00  2.1083124e+00
  5.5626926e+00  8.2955198e+00  5.7268476e+00  1.0246747e+01
  3.2669775e+00  3.9301336e+00  4.7306342e+00  5.2644095e+00
  4.5642390e+00  4.4085622e+00  3.6156909e+00  4.2570291e+00]",8.0
3394,"[-4.4324051e+02  6.5356102e+01  2.8813117e+00  3.8927832e+00
 -4.8663983e+00  7.6129212e+00 -1.8545118e+01  5.9786444e+00
 -1.8397495e+01  1.4224758e+00 -2.1351742e+01  1.5235438e+00
 -1.2341315e+01  7.1311684e+00 -4.5450196e+00  1.1260543e+00
 -1.7238020e+00  4.7087989e+00  1.1114398e+00 -1.0614424e+00
  3.6440301e-01  9.7437668e+00  1.2091516e+01  2.1816759e+01
  2.8998850e+01  2.3734755e+01  1.4301395e+01  8.3053961e+00
 -3.3732257e+00  7.3474067e-01  1.7427833e+00  3.7077310e+00
  3.0634389e+00 -5.2516136e+00 -2.4264796e+00  5.9098113e-01
  6.4813578e-01  1.9240476e+00 -2.4374297e+00 -1.0843295e+00]",6.0
3395,"[-4.5249780e+02  8.1284607e+01  9.3185225e+00  2.4765818e+00
 -1.6197607e-01  8.0263634e+00 -2.3840946e+01  6.4099665e+00
 -2.4031729e+01 -1.2309920e+00 -1.7793512e+01 -3.8102617e+00
 -4.0957570e+00  3.4380667e+00  1.4432777e+00  8.9831543e+00
  9.3656319e-01  1.1657518e+01 -3.9495058e+00 -3.0169377e+00
  3.7970545e+00 -7.0467132e-01  5.9340982e+00  4.3347349e+00
 -1.9359407e+00  9.0039873e+00  5.4888430e+00  7.1142678e+00
  3.4737942e+00  6.7437706e+00  3.5798500e+00  4.4503465e+00
  3.8135655e+00  1.3406546e+00  4.0947037e+00  6.1379495e+00
  5.4859567e+00  5.0083055e+00  4.2114282e+00  4.8581262e+00]",3.0
3396,"[-3.6934653e+02  7.8880379e+01  8.5071459e+00  3.6374092e+01
 -1.1585700e+01  1.2420135e+01 -1.0640143e+01 -2.6129837e+00
 -4.1114035e+00  1.9052111e+00 -1.2548553e+01  3.9409809e+00
 -1.2405424e+01  1.1580763e+01 -7.4888043e+00 -2.6008258e+00
  6.6789903e-02 -1.1595708e+00 -7.1332459e+00 -4.9147568e+00
 -6.3324885e+00 -4.6799059e+00 -5.2518976e-01  5.5575261e+00
  7.2107643e-01  5.7029347e+00 -7.0792013e-01 -2.8897698e+00
  1.8485042e-01  5.2858410e+00  7.8229232e+00  1.2172618e+01
  3.9982159e+00 -8.5276060e-02 -9.9415042e-02  1.2195148e-01
  2.5525126e+00  3.7210634e+00  3.6363199e+00  3.5759618e+00]",4.0
3397,"[-4.0543469e+02  6.8377625e+01  1.4344770e-01 -7.0458288e+00
 -1.3147878e+01  9.4707565e+00 -1.7419437e+01  3.5002596e+00
 -2.1484837e+01 -1.2796861e+00 -2.1291393e+01  3.1640413e+00
 -9.3505344e+00  5.5362072e+00 -8.4280510e+00 -9.4302070e-01
 -9.4697247e+00 -1.0752916e-01  6.3646305e-01 -3.2835791e-01
  1.5707247e+01  3.4469566e+01  3.0467957e+01  3.0980297e+01
  1.5004525e+01  4.3887210e+00 -3.5982482e+00  5.2136388e+00
  6.0463820e+00  6.3350530e+00 -2.6503019e+00 -7.2538939e+00
 -6.2117910e-01 -3.3215725e-01  2.8043308e+00 -5.5266895e+00
 -6.9727602e+00 -6.4367789e-01 -1.6618145e+00 -1.1194130e+00]",6.0
3398,"[-3.3153867e+02  7.0951591e+01 -1.7380774e+01  2.4043367e+01
 -8.8977108e+00  6.4126736e-01 -9.4453840e+00 -1.2367747e+01
 -1.4985444e+01  5.8842182e+00 -2.2406443e+01  1.8688418e+00
 -6.5349193e+00 -5.9505427e-01 -7.5353104e-01 -4.3396540e+00
 -4.7790370e+00  1.5835115e+01  3.3894546e+00  1.4141667e+01
  1.0418543e+01  1.8448205e+00 -4.9316406e+00  2.5383480e+00
 -2.7017936e-01  6.6927795e+00 -4.8115078e-01 -2.0140822e+00
 -9.0662569e-01  1.3203338e+00  9.0082183e-02  1.4075826e+00
 -4.7495561e+00 -5.3908396e-01  1.7773541e+00  3.1778536e+00
  3.2920454e+00  4.2542105e+00  4.8441620e+00  5.3104200e+00]",6.0
3399,"[-4.2826407e+02  8.1387009e+01 -1.9772165e+01  2.7861012e+01
 -4.5713444e+00  4.6990948e+00 -1.2530200e+01 -3.0250771e+00
 -6.5487604e+00  9.8331051e+00 -1.4481489e+01  1.1275320e+01
 -6.2717409e+00  8.2300692e+00  1.6726403e-01 -4.1665239e+00
  1.1365082e+00  1.5172116e+00 -9.5921879e+00  1.4606663e+00
 -5.7788477e+00 -2.2887681e+00 -7.7009153e+00 -2.5852528e+00
 -4.1147251e+00 -3.5737159e+00 -1.8473228e+00 -2.9222627e+00
 -7.2804112e+00 -4.5700212e+00 -5.6383533e+00  7.3088975e+00
  1.7480444e+01  2.8520811e+01  3.3983158e+01  2.3409788e+01
  1.3895692e+01 -1.6234376e+00 -3.4461331e+00  1.3732945e+00]",1.0
3400,"[-4.3537439e+02  6.9042480e+01 -4.9368167e+00  1.1766378e+01
 -1.1706488e+00  5.0201735e+00 -1.8825104e+01  8.7877064e+00
 -1.3508467e+01  1.2549567e+00 -1.7298052e+01 -1.7414112e+00
 -4.8793406e+00  6.2286472e+00 -5.7916579e+00  6.1671643e+00
 -3.2024748e+00  1.1955441e+01  3.2038343e-01  2.4017362e-01
  2.4026721e+00  6.9242287e+00 -3.0835636e+00  3.9001806e+00
 -4.4276062e-01  3.7428577e+00  1.1251916e-01  4.4329796e+00
 -1.0161704e+00  4.6515918e+00  2.0839660e+00  2.3817461e+00
  5.7226901e+00  6.3666692e+00  1.0281428e+01  8.3559742e+00
  9.3108387e+00  9.1970043e+00  9.0709820e+00  7.5868239e+00]",8.0
3401,"[-4.3056985e+02  4.5627216e+01  1.2520301e+01  2.5105913e+01
  5.8789740e+00  1.2519977e+01 -1.4942401e+01  7.4283609e+00
 -1.7147844e+01  4.6805439e+00 -2.1469677e+01  3.1259072e+00
 -6.5943193e+00  2.2216032e+00 -2.7428193e+00  3.3132625e+00
 -4.5661345e+00  5.8752203e+00 -4.5848703e+00  3.3481655e+00
 -2.2928765e+00  1.5809666e+00 -3.7473466e+00  1.2933140e+00
 -6.3534541e+00  1.6649232e+00 -2.1816361e-01  4.1431298e+00
 -5.5093944e-01  4.5685606e+00  1.3341974e+00  8.7067425e-01
  2.3398850e+00  3.6867142e+00  6.3704057e+00  7.7947474e+00
  1.1523863e+01  7.5123897e+00  1.0890993e+01  7.5895066e+00]",7.0
3402,"[-5.2706024e+02  7.7559700e+01  1.4786143e+01  1.8034729e+01
  8.5019836e+00  1.4435820e+01 -2.5007322e+00 -4.6335588e+00
 -1.7340706e+01  8.7484903e+00 -1.3285083e+01  8.0300512e+00
 -5.6207461e+00  1.0359048e+01  2.7758596e+00 -4.1172743e+00
  1.7311007e+00  5.0071197e+00 -9.5477635e-01 -2.5477734e+00
  2.5030143e+00 -2.0418081e+00  5.7568109e-01 -8.4108806e-01
 -2.4209301e+00  1.9488540e+00 -4.5176885e-01  1.1517894e+01
  6.8713484e+00  1.2895015e+01  1.2087735e+01  8.7091837e+00
  4.7481833e+00  4.1765876e+00  5.7752118e+00  8.0438242e+00
  9.3537951e+00  6.5010800e+00  9.4004288e+00  5.1273174e+00]",4.0
3403,"[-2.59919739e+02  5.22163391e+01  4.10935593e+00  1.70762386e+01
 -3.59600115e+00  1.21114855e+01 -9.08877754e+00 -1.28403115e+00
 -1.67857342e+01  4.88558102e+00 -2.04119072e+01  1.08262882e+01
 -9.17377472e+00  4.14977503e+00 -3.04711652e+00 -3.40342617e+00
  2.14182925e+00  1.22729244e+01 -3.94230461e+00  1.20707178e+01
  4.16628838e+00  4.63425541e+00  3.50808287e+00  3.95750475e+00
 -4.05400515e+00  1.42399526e+00 -3.18293762e+00  1.49713111e+00
 -2.83969522e+00  2.58011878e-01 -8.84810746e-01  7.75528431e-01
 -2.18583202e+00  2.73776102e+00  1.02668905e+00 -2.05200577e+00
  1.40684128e+00  2.53948164e+00  2.81131792e+00 -6.60479307e-01]",6.0
3404,"[-397.70605      66.68803     -14.436681     -5.5041766   -20.684277
   -0.4686084   -21.532528      3.0780656   -15.405814      3.3598022
  -12.037235      1.8186846    -5.151266      4.013014      2.8535347
   -1.1019355    -2.147332     -2.7862084    -5.0848618   -14.742131
    3.369603      9.642868     15.237315     31.01214      30.677982
   20.079147     12.714779      4.064921     -2.1955702     6.918771
    9.723244      5.0921836     1.5767553    -5.671656      4.588669
    5.8472247     0.98022133   -3.591087     -3.572209      0.5571819 ]",
3405,"[-519.3796       66.17485      18.824224     19.507984     -6.0168767
   14.343547    -10.260371      1.2902309   -22.420546      7.213348
  -11.973725      7.0150185    -7.1355133     8.230173      2.7023728
    6.2618337    -2.0285537     9.443289     -1.8435248    -0.72701544
    2.7158887     1.1584682    -3.5416167     4.4193683    -6.5004997
   -1.9092629    -3.0977356     1.1435694    -1.3321097    -1.1161394
   -3.0872843    -1.5401921    -4.7677226     2.3909872    14.34594
   20.672598     30.19152      29.614761     18.832596      9.468893  ]",1.0
3406,"[-4.1707910e+02  4.7969982e+01 -1.4185790e+00  3.7129601e+01
 -9.1158590e+00 -1.5431468e+00 -1.0250239e+01 -1.0144171e-01
 -1.5133242e+01  4.7754726e+00 -1.2545514e+01  7.6060157e+00
 -5.0040169e+00  3.4392223e+00 -2.5190115e+00 -2.3796971e+00
  1.4738187e-01  4.5880175e+00 -3.9951944e+00  4.6532679e+00
 -4.2057800e+00 -2.1931853e+00 -3.8661602e+00  1.9954743e-02
 -5.9238577e-01 -1.3205247e-01  1.9709592e+00  3.0943158e+00
  3.0381074e+00  3.9901245e+00 -1.8634869e+00  1.9637470e+00
  2.5351672e+00  3.6334710e+00  6.8114600e+00  2.7412541e+00
  4.6982026e+00  2.8227024e+00  2.0271146e+00  3.0927215e+00]",7.0
3407,"[-4.4488739e+02  8.4424881e+01  1.3545967e+01 -6.5216956e+00
 -1.3326960e+01  1.0955265e+01 -1.5502337e+01  5.8594456e+00
 -1.8843889e+01  4.5632213e-01 -1.3220497e+01 -4.0361671e+00
 -5.8663735e+00  1.3315325e+00 -1.7030640e+00  6.7836809e+00
 -2.1929636e+00  1.3701547e+01 -6.6971165e-01 -1.2505905e-01
  3.1901321e+00 -1.5897498e-01  8.1081885e-01  2.0323179e+00
 -2.9904184e+00  3.7577505e+00  2.8915567e+00  7.4761930e+00
  4.9958515e+00  8.9315405e+00  4.6021614e+00  3.6346018e+00
  4.3363190e+00  2.5981524e+00  2.7444479e+00  4.1011963e+00
  2.0169578e+00  3.1683848e+00  5.3350925e+00  1.0820683e+01]",3.0
3408,"[-5.18743774e+02  9.62073746e+01  2.52077827e+01  1.54205551e+01
  5.76305532e+00  1.45828381e+01 -1.35079470e+01 -8.14415646e+00
 -2.02668762e+01  5.36615229e+00 -1.64368076e+01  6.73605442e+00
 -8.09407711e+00  5.86168051e+00 -2.29707524e-01 -5.54419279e+00
  1.81207252e+00  3.42725968e+00  1.86843622e+00 -9.83342743e+00
  4.57042885e+00 -2.21462464e+00 -6.56875563e+00  5.55952609e-01
 -7.76739788e+00 -5.07470131e-01 -2.29743385e+00  9.16589081e-01
  3.21995592e+00  1.13557215e+01  8.37656212e+00  1.25490179e+01
  8.21629906e+00  4.12044096e+00  3.50329757e+00  3.34192872e+00
  1.28602295e+01  1.43617458e+01  1.53600054e+01  1.39799385e+01]",4.0
3409,"[-3.1720987e+02  5.8625689e+00 -1.5229067e+01  3.9213261e+01
 -1.8997831e+01  1.4876404e+00 -1.8188290e+01 -4.9714179e+00
 -7.8329334e+00 -4.4479837e+00 -1.3973877e+01  1.3267029e+01
 -1.4159421e+01  8.6030788e+00 -4.4072189e+00 -1.3771105e+00
  3.9954042e+00 -8.2269090e-01 -2.8624034e+00  5.2508535e+00
 -5.9644175e+00 -1.3674164e+00  1.2103093e+00  7.2319694e+00
  7.7987595e+00  5.0982232e+00  2.4501829e+00  2.8809309e+00
  6.9328823e+00  1.1192933e+01  5.4135575e+00  1.5581076e+00
  4.4528794e-01  2.9086859e+00  3.7345369e+00  2.5651164e+00
  1.2375685e+00 -2.4360564e+00 -3.3341086e+00  2.0074600e-01]",3.0
3410,"[-3.09637817e+02  4.02148247e+01 -2.68287201e+01  2.40138645e+01
 -1.74828701e+01  4.78429365e+00 -1.54418468e+01 -7.57588196e+00
 -8.27755213e-01 -6.31766605e+00 -8.76643658e+00  1.48518448e+01
 -1.55484743e+01  1.29808283e+01 -1.06790285e+01 -5.28852582e-01
  2.31804967e-01 -2.07123518e+00 -3.82006001e+00  5.80467701e+00
 -3.94241405e+00 -6.19783103e-01  1.17135978e+00  7.23031187e+00
  8.67848110e+00  5.57053661e+00 -4.23593462e-01  1.34960711e+00
  7.14425945e+00  9.04960537e+00  6.24129438e+00 -1.41193783e+00
 -3.15051198e+00  2.52313519e+00  5.48872566e+00  5.10857534e+00
 -3.01224142e-01 -1.95129859e+00 -1.11764205e+00 -7.65841544e-01]",3.0
3411,"[-3.2231601e+02  3.4810104e+01 -2.0959230e+01  2.5941641e+01
 -1.4665440e+01 -2.7619376e+00 -1.8428331e+01 -5.8074446e+00
 -1.0471766e+01 -2.5916765e+00 -1.3830062e+01  1.0081704e+01
 -1.2372117e+01  1.0236999e+01 -7.2047863e+00  2.9308870e-01
 -5.6319988e-01  9.7438550e-01 -6.3769317e+00  2.1380544e+00
 -4.0900483e+00  1.6197448e+00  6.3830895e+00  1.0383290e+01
  7.7309546e+00  7.7730370e+00  1.7861444e+00  2.8385253e+00
  5.7007542e+00  3.4658654e+00  3.1470475e+00  3.1776381e+00
  2.8991907e+00  5.3678074e+00 -4.1068542e-01  6.4636534e-01
 -2.0864267e+00 -1.9597248e+00 -1.0836968e+00 -1.1896111e+00]",3.0
3412,"[-3.47148468e+02  2.63419991e+01 -1.56424904e+01  2.16103268e+01
 -5.63396072e+00  1.79472342e-01 -1.34195757e+01 -1.00051231e+01
 -1.49140501e+00 -1.25799847e+00 -1.39504738e+01  1.38384838e+01
 -1.66194057e+01  9.46528530e+00 -1.03949175e+01 -1.06663764e+00
  6.30294561e-01  1.58832550e-01 -3.89672661e+00  3.21407294e+00
 -7.69178438e+00 -6.68017685e-01  2.18458986e+00  9.56646824e+00
  8.14956284e+00  4.86841583e+00 -2.46606612e+00 -1.98611951e+00
  5.89113092e+00  6.84453964e+00  6.22190237e+00  2.45046878e+00
  3.91205692e+00  4.78597260e+00  5.73755646e+00  5.65947342e+00
 -4.14619297e-01 -2.61981654e+00 -3.37731338e+00  7.94232190e-01]",3.0
3413,"[-3.4125037e+02  5.6606529e+01 -1.4794983e+01  1.8655886e+01
 -2.9207890e+01 -2.3350930e+00 -1.9338095e+01 -1.2681498e+01
 -1.9878189e+01  6.0951943e+00 -1.9192625e+01  1.6006256e+01
 -1.2609734e+01  1.2806037e+01 -4.3734674e+00  2.8290358e+00
  1.3948672e+00  4.1025000e+00 -3.8131223e+00  5.3316989e+00
 -7.9852557e+00  3.6376183e+00 -1.9326011e+00  4.0549822e+00
 -2.4375148e-01 -2.3035063e-01  7.3909169e-01 -1.0866549e+00
 -5.1413363e-01  3.7808924e+00  3.4529154e+00  8.6605101e+00
  9.9256859e+00  1.0950349e+01  9.2960205e+00  5.7630682e+00
  1.9740767e+00  2.0648510e+00  3.4336607e+00  3.6432512e+00]",8.0
