,feature,label
1202,"[-6.5986951e+02  5.9335587e+01  8.9721546e+00  1.8616125e+01
  2.3565917e+00  2.2630336e+00 -6.4731970e+00 -4.7955465e+00
 -5.9902830e+00 -3.5768491e-01 -8.2210960e+00  6.2269506e+00
 -5.9171281e+00  2.6458793e+00 -3.2439313e+00 -1.8579166e+00
 -3.0184727e+00  2.6570184e+00 -1.7982726e+00  1.2805324e+00
 -1.2470123e+00  4.5464644e-01 -7.2613287e-01 -8.1821567e-01
 -3.5255265e-01 -1.8447222e+00 -4.9500847e-01  7.3182601e-01
 -4.7293016e-01  1.7779751e+00  2.4865246e+00  6.9352279e+00
  7.4253983e+00  8.4887648e+00  6.2645311e+00  4.6084704e+00
  2.2776217e+00  4.5420709e+00  4.0510230e+00  6.2503781e+00]",7.0
1203,"[-5.0932452e+02  2.4515871e+01 -2.6759174e+01  6.8500561e-01
 -1.9862778e+01 -1.0527211e+01 -1.7033754e+01 -5.4282870e+00
 -1.3831639e+01 -1.0123428e+00 -1.4689514e+01  9.0057701e-01
 -1.1641853e+01 -9.1924101e-01 -5.2994986e+00 -7.3378496e+00
  1.2387724e-01  7.6022744e+00  8.3393459e+00  1.6910074e+01
  9.7363653e+00  4.1607690e+00 -4.8547021e-01  1.9095446e+00
 -8.8365704e-02  2.6025125e-01 -1.7706884e+00  2.1174584e-01
 -1.3094864e+00 -1.2723179e+00 -4.5688376e+00 -1.0114444e+00
  5.6328785e-01  5.3342980e-01 -4.6544442e-01  8.9704448e-01
  8.5845464e-01 -9.1093257e-03 -1.6511256e+00  1.6832724e+00]",3.0
1204,"[-6.3795978e+02  7.1686310e+01 -6.8877344e+00  2.0828411e+01
  5.6438384e+00  4.7101593e+00 -7.0591536e+00 -1.8560812e+01
 -9.8917503e+00  1.0821304e+01 -1.0246756e+01 -2.6266932e+00
 -1.6708519e+00  5.6572967e+00  8.0969512e-01  6.6206360e-01
 -4.7739778e+00  7.6390638e+00  2.9252169e+00  6.5765200e+00
  6.5555940e+00  6.7691317e+00  6.1419749e+00  1.0523646e+01
  7.1973238e+00  8.8172913e+00  4.5486441e+00  5.7420201e+00
  4.7088070e+00  1.7874342e+00  2.7641630e+00  2.1404967e+00
  3.5521190e+00  3.1980977e+00  3.1230478e+00  1.2257828e+00
  2.8814545e+00  4.0222698e-01 -1.3108990e+00  5.2045202e-01]",4.0
1205,"[-6.1080627e+02  4.7413898e+01 -1.9270370e+01  9.7324629e+00
 -7.7180095e+00 -6.2543545e+00 -9.3004847e+00 -1.1001241e+01
 -8.6338530e+00 -1.0837162e+00 -8.4348984e+00 -3.2903545e+00
 -6.8376284e+00  1.5980586e-02 -1.0133942e+01 -9.7715074e-01
 -4.1006923e+00 -1.3888067e+00 -4.4777160e+00  9.9520320e-01
 -3.8247414e+00  1.4066199e+00 -9.6716553e-01  3.2694705e+00
  1.9804779e+00  1.1160123e+00  8.9803666e-01 -1.0528533e+00
 -4.3839064e-01  6.1828828e-01  7.1051639e-01  1.0044378e+00
  9.5074236e-02 -6.3680649e-01  1.4073969e-01  2.0077794e+00
 -3.4808326e-01 -1.6735471e+00 -1.5965188e+00 -6.8966216e-01]",3.0
1206,"[-5.1362958e+02  5.7142185e+01 -1.5731264e+01  1.0547483e+01
 -7.9061146e+00 -9.2491636e+00 -1.3585639e+01 -1.5912347e+01
 -1.1890121e+01  3.9794998e+00 -1.4091658e+01 -1.9827886e+00
 -3.4206531e+00 -5.2823849e+00 -3.5533619e+00 -3.6320466e-01
 -5.2300110e+00 -9.0966594e-01  7.1098857e-02 -3.5926394e-02
 -1.5169828e+00  7.8010001e+00  3.6874373e+00  1.0220328e+01
  5.2312036e+00  7.3340640e+00  3.1623271e+00  2.1427577e+00
  1.9329736e+00 -1.2977933e+00  2.4360971e+00  2.3115513e+00
  2.1671040e+00  2.1367388e+00  3.1089089e+00  3.1717787e+00
  4.2670250e-02  1.7646037e-01 -5.6545472e-01  1.7430073e-01]",3.0
1207,"[-6.5764587e+02  3.6431580e+01  6.7634344e-02  6.2818413e+00
 -9.7051392e+00  1.1048392e+00 -1.1730823e+01 -3.5373187e+00
 -8.9053707e+00 -3.5460515e+00 -6.6885662e+00  1.5157242e-01
 -8.0860281e+00 -1.8662418e+00 -7.3592582e+00 -2.4569392e+00
 -6.3181791e+00 -6.1907315e-01 -7.5700583e+00 -2.4520521e+00
 -5.5283885e+00 -1.5247172e+00 -2.8189175e+00  1.7891444e+00
 -5.4772162e-01  2.1663988e+00  1.8127157e-01  1.7477058e+00
 -4.7460198e-01  2.3176398e+00  7.6623641e-02  2.4306707e+00
 -1.0921317e-01  9.4619733e-01  4.2686713e-01  1.6485497e+00
  3.7805507e-01  2.5811261e-01 -9.1302472e-01  5.0958443e-01]",7.0
1208,"[-6.7990955e+02  4.6658962e+01  3.5504229e+00  1.5636961e+01
 -9.6752901e+00  1.5182374e+00 -1.4083626e+01 -6.1941867e+00
 -6.1300688e+00 -2.7725072e+00 -6.2799940e+00 -7.3096895e-01
 -5.1043844e+00 -7.6108046e-02 -5.6582823e+00 -1.6244747e-01
 -4.8121643e+00  6.5802526e-01 -4.8932533e+00  6.3240463e-01
 -4.2306142e+00 -6.0130835e-01  2.6673210e-01  4.7638149e+00
  7.9972303e-01  4.9366670e+00  1.1923038e+00  2.6632073e+00
  9.1164106e-01  1.5333443e+00  1.9754453e+00  4.2995353e+00
  3.5365956e+00  2.6791553e+00  1.8854061e+00  1.4549656e+00
  1.3090292e+00  1.5029870e+00  1.5283712e+00 -5.4030472e-01]",4.0
1209,"[-6.8203259e+02  4.7012886e+01 -1.0408264e+01  1.4407076e+01
 -1.1343355e+01 -2.3345087e+00 -1.3448138e+01 -7.9733949e+00
 -7.5716515e+00  1.4791114e+00 -7.5067401e+00  1.4156187e+00
 -6.8329654e+00  1.6628041e+00 -3.0062408e+00 -3.7803295e+00
 -3.9548454e+00  1.7001915e+00 -3.6079359e+00  1.7172598e+00
  8.3771825e-01  1.4274553e+00  1.9637685e+00  2.2278376e+00
  6.7822868e-01  1.8566303e+00 -4.1091409e-01  1.2671660e+00
 -1.2701025e+00  8.6630231e-01  8.1368655e-01  2.5507021e+00
  1.5812825e+00  1.1156641e+00 -4.6917107e-02  1.2927838e-01
 -7.9609823e-01 -7.0020241e-01  6.7502010e-01  5.9801567e-01]",4.0
1210,"[-5.1988995e+02  3.3275257e+01 -2.1014950e+01  1.1715961e+01
 -2.3789646e+01 -9.0110312e+00 -1.7519430e+01 -1.5525632e+01
 -9.6204882e+00  1.4516801e+00 -7.6668053e+00  3.6049030e+00
 -8.5291853e+00  1.6684364e-01 -6.3588567e+00 -4.9064813e+00
 -6.6305304e+00 -4.0064889e-01 -6.2762651e+00  7.7070706e-02
 -1.0628933e+00 -6.3348496e-01  1.0616692e+00 -3.5300994e-01
  7.9994488e-01 -6.9236296e-01  6.9101769e-01  2.8122368e+00
  4.5415249e+00  4.6760626e+00  3.9683421e+00  1.5836462e+00
  6.7976075e-01  2.0377319e-01  1.7264983e-02  4.3232960e-01
 -1.5465695e+00 -2.2823389e+00 -1.4038882e+00 -7.7089198e-02]",7.0
1211,"[-3.9252945e+02  3.7077175e+01 -3.0973902e+01  3.4153676e+00
 -4.1964021e+00 -1.3083435e+01 -1.6319565e+01 -1.5172777e+01
 -1.7992903e+01  3.5612123e+00 -1.4927897e+01 -8.4355955e+00
 -1.9156663e+00 -2.9971293e-01  4.2331343e+00  9.8544064e+00
  4.1567707e+00  9.8669090e+00  1.4645386e+00 -2.4605980e+00
 -5.7034712e+00  4.5953240e+00 -3.9715650e+00 -7.0418823e-01
 -4.0550656e+00 -1.5067897e+00  3.1882623e-01  1.5323954e+00
  2.1407018e+00  7.3429155e-01  3.2588084e+00  2.9500971e+00
  9.8968869e-01  2.9822164e+00 -1.0385298e+00 -3.9817271e-01
 -5.0663203e-01 -1.5889102e+00 -1.9808047e+00 -1.8413959e+00]",3.0
1212,"[-5.02956970e+02  2.58004932e+01 -2.61556683e+01  6.60303450e+00
 -1.28247738e+01 -6.72290611e+00 -6.01297379e+00 -9.66637516e+00
 -8.49079704e+00 -1.70569807e-01 -9.66747570e+00 -4.21472836e+00
 -8.60867596e+00  5.63302326e+00 -5.07480383e+00  6.54670143e+00
  5.25938416e+00  7.40667105e+00  4.47397804e+00  5.71144819e+00
 -1.70616066e+00  3.73048782e+00 -2.00527143e+00  2.43945122e+00
  1.08394122e+00  1.26155823e-01 -1.42387760e+00  1.43256950e+00
  8.69115770e-01 -7.08826482e-01 -1.88011205e+00  1.38837659e+00
  1.15533805e+00  8.18201423e-01  1.17193210e+00  5.75408161e-01
  1.13835126e-01 -8.25141609e-01  7.03597605e-01  1.36338723e+00]",3.0
1213,"[-5.5138202e+02  6.2664974e+01 -1.6181351e+01  7.3442645e+00
 -2.3366055e+00  1.1271447e+00 -1.2949993e+01  7.5357872e-01
 -1.5342568e+01 -3.1793187e+00  2.3014915e+00 -3.5245640e+00
 -4.6751056e+00  5.5602355e+00 -4.9797606e+00  9.6440095e-01
 -5.2816372e+00 -1.3586085e+00 -4.4909444e+00 -5.2177304e-01
 -5.0107994e+00  2.1690652e+00 -5.5573344e-02  2.3888896e+00
  3.8851709e+00  5.0773697e+00  1.7936261e+00  7.5993814e+00
  4.3960896e+00  6.6742411e+00  6.3252006e+00  3.6273131e+00
  1.6476287e+00  5.4326239e+00  6.5944757e+00  4.3459725e+00
  1.5732040e+00 -1.8476882e+00  5.0685102e-01  1.2621006e+00]",3.0
1214,"[-4.8801501e+02  4.8312027e+01 -2.0366206e+00  1.2045303e+01
 -1.1545618e+00  3.1815002e+00 -3.4994113e+00  3.7706482e+00
 -8.0020647e+00  7.4032164e-01 -4.6144411e-01  2.4801204e+00
 -2.6949353e+00  1.7726444e+00 -9.2964512e-01  3.3543756e+00
 -3.2277899e+00  2.0677299e+00 -1.5023522e+00  9.9642485e-01
 -2.4337366e+00  3.1610379e+00 -2.8061864e+00  5.6237876e-01
 -2.0992322e+00  1.5782208e+00 -6.7911148e-01  3.5545678e+00
  4.0091600e+00  4.4615369e+00  5.5357699e+00  7.8991380e+00
  5.4647398e+00  5.5037074e+00  4.4496441e+00  3.0924284e+00
  3.3563485e+00  3.0891769e+00  3.7365611e+00  4.3290610e+00]",3.0
1215,"[-6.3010980e+02  5.4673798e+01 -8.6203680e+00  1.4140103e+01
  2.0094022e-01 -2.7113876e-01 -1.1819822e+01 -4.2072144e+00
 -1.7842052e+01 -1.9762247e+00 -4.4059091e+00 -5.0188379e+00
 -1.3474262e+00 -3.4848092e+00 -6.2778673e+00  2.1526878e+00
 -9.7898016e+00 -2.9366825e+00 -1.0272790e+00 -2.5394428e+00
 -6.4959855e+00 -2.1806808e+00 -6.8826003e+00 -4.2605124e+00
 -3.3611770e+00 -1.9901626e+00 -4.1152716e+00 -2.8815873e+00
 -1.9771656e+00 -2.0046239e+00 -2.1812751e+00 -3.6459489e+00
 -2.7498159e+00 -2.6726243e+00 -3.1322415e+00  1.8557873e-01
  6.2893867e-02 -2.3943381e+00 -2.6219516e+00 -2.4461708e+00]",4.0
1216,"[-5.3896808e+02  6.1900745e+01 -1.3502417e+01  1.7477905e+01
  6.3621359e+00  1.9887089e+00 -3.9771760e+00  7.4621487e-01
 -7.0464158e+00  4.7714429e+00 -4.1512623e+00  5.3030257e+00
 -2.5253074e+00  4.2219934e+00  1.3871143e+00  2.2333207e+00
 -1.2838695e+00  1.2719036e+00 -1.2547013e+00  1.0315155e+00
 -2.0114176e+00  3.9864349e-01 -4.2339629e-01  6.5740329e-01
 -5.6118906e-01  1.8952707e+00  1.5249658e+00  2.1903746e+00
  2.9066451e+00  2.9258277e+00  2.3933811e+00  3.2286630e+00
  1.4614993e+00  5.7183314e-02  1.7626652e+00  2.1287363e+00
  3.3878694e+00  4.7426729e+00  3.9945438e+00  3.9118629e+00]",7.0
1217,"[-5.6718030e+02  5.8891102e+01 -3.2720230e+00  1.3779401e+01
  9.6226835e+00  4.2670979e+00 -5.8667499e-01  2.7969494e+00
 -4.2849131e+00  4.9503589e+00 -1.0862782e+00  4.3498087e+00
  7.0296019e-01  1.4835731e+00  2.9278283e+00  2.7535956e+00
  1.0892112e+00  2.4356779e-01  1.7607000e+00  3.2598271e+00
 -1.3714991e+00  2.4307804e+00  4.9373705e-02  9.7409141e-01
  8.2753932e-01  7.8327191e-01  4.1755311e-02  1.5178220e+00
  1.4793050e-01  1.1248757e+00  1.8346246e+00  1.2259144e+00
  1.4129753e+00 -5.1993984e-01  9.2813611e-01  1.5745782e+00
  1.6891342e+00  1.6256715e-01  5.7940596e-01 -6.4382277e-02]",4.0
1218,"[-4.93550323e+02  4.91984787e+01 -1.21224957e+01 -6.23901367e-01
 -1.43319025e+01  2.76951551e+00 -1.60482655e+01 -1.31747236e+01
 -1.78178005e+01 -3.30759954e+00 -6.83417845e+00 -1.41764355e+00
 -9.64442062e+00 -3.88318682e+00 -7.92095900e+00 -3.77703142e+00
 -7.21851826e+00 -1.02191985e+00 -6.09197664e+00 -3.80499458e+00
 -8.42066765e+00 -1.69344735e+00 -2.59014225e+00  1.24869466e+00
  1.09121871e+00  1.96531564e-01  2.15302050e-01  3.19559169e+00
  1.82700717e+00  2.05955052e+00  1.98511791e+00  2.94484711e+00
  1.23726463e+00  1.84676564e+00  2.24006748e+00  1.11434138e+00
  1.15455186e+00  3.27648342e-01 -1.08242655e+00 -1.36547101e+00]",7.0
1219,"[-6.2691278e+02  8.1775078e+01 -4.2979221e+00  2.0895697e+01
  1.1046813e+01  5.0944386e+00 -5.2564973e-01  1.8367842e+00
 -6.1794434e+00  5.8274488e+00 -3.4589231e+00  2.1366975e+00
 -3.4037504e+00  2.2406399e+00 -2.0238419e+00  1.7370133e+00
 -1.5709236e-02 -2.0249653e+00  1.6582357e+00  9.1586155e-01
 -3.1249716e+00  4.5288843e-01 -2.0405380e-01  4.1350961e+00
  1.6892911e+00  5.1104860e+00  5.7586646e-01  4.3114424e+00
  3.4641579e-02  1.8361549e+00  1.8305193e+00  2.1670814e+00
  9.5848137e-01  9.5468754e-01 -1.3567238e+00  2.7645582e-03
 -7.1036017e-01 -6.0261929e-01 -1.9503509e+00 -1.8619987e+00]",4.0
1220,"[-6.7104486e+02  7.6436508e+01 -3.0814917e+00  1.7535431e+01
 -2.9862461e+00  8.0325823e+00 -9.1669130e+00 -8.0290575e+00
 -1.2229226e+01  1.4611566e+00 -5.6790915e+00 -1.9230756e-01
 -3.4890881e+00 -4.1219215e+00 -4.4716401e+00  1.5715715e+00
 -6.6186886e+00 -1.2035183e+00 -1.8321134e+00 -2.8154769e+00
 -8.8184414e+00  5.1394278e-01 -3.0588739e+00 -3.6784701e+00
 -3.8376176e+00 -2.2265990e+00 -3.4877806e+00 -1.9469316e+00
 -1.6292977e+00 -1.9611452e+00 -3.3893108e+00 -2.5062978e+00
 -3.5348356e+00 -2.5340216e+00 -3.5902431e+00 -2.0084898e+00
 -1.0906966e+00 -3.1076057e+00 -4.7551455e+00 -3.0545921e+00]",7.0
1221,"[-7.1435614e+02  6.3296867e+01 -2.9348717e+00  1.9169825e+01
  2.5666215e+00  3.1108718e+00 -1.8860806e+00 -4.6240578e+00
 -1.4928236e+01 -1.5232396e+00 -4.6025062e+00 -4.9397036e-01
 -1.7632849e+00 -2.5723631e+00 -3.7936752e+00  2.8981950e+00
 -3.9612470e+00 -3.6336126e+00 -2.0297928e+00  1.6958848e-01
 -6.6288109e+00 -1.9818736e+00 -1.8599068e+00 -3.8226783e+00
 -1.7236203e+00 -9.8929316e-01 -3.9810314e+00 -2.7590232e+00
 -1.8877591e+00 -5.4264659e-01 -1.2598391e+00 -2.1532261e+00
 -1.5024309e+00 -3.0614872e+00 -3.5885444e+00 -2.2349226e+00
 -1.6095403e+00 -2.2125921e+00 -2.2073493e+00 -3.0913730e+00]",4.0
1222,"[-5.97731812e+02  8.26276321e+01 -1.18399439e+01  1.60452538e+01
  1.02321415e+01  6.04304838e+00 -1.02956257e+01 -7.99930906e+00
 -6.36678076e+00  9.78320885e+00 -1.20071948e+00  1.21319544e+00
 -3.52501440e+00  6.42074871e+00  3.17793298e+00  3.27603006e+00
 -2.95994186e+00  1.85875046e+00 -2.38374069e-01 -2.94408703e+00
 -2.52593637e+00  2.30123734e+00 -1.49167418e+00  3.19987416e+00
 -1.69603872e+00  7.78947711e-01  9.18976426e-01  2.54192662e+00
 -1.94497967e+00  2.38321280e+00  1.08464825e+00  2.56891632e+00
  1.93590903e+00  2.18020216e-01  9.22138512e-01  2.94704652e+00
  1.65017641e+00  2.90124488e+00  1.68130374e+00  1.70556700e+00]",7.0
1223,"[-6.5615234e+02  5.7708027e+01  1.2993402e+01  1.8333605e+01
  4.6829953e+00  8.1065884e+00 -2.0496275e+00  3.3839016e+00
 -5.5283928e+00  2.6619324e-01  4.4607978e-02  2.5693467e+00
 -4.4811320e+00  1.4325036e+00  9.7485059e-01  3.6659009e+00
 -2.6909101e+00  2.5412638e+00 -1.9067091e+00  4.2419210e-01
 -4.9540939e+00  1.6277881e+00 -2.8957505e+00 -2.7130711e-01
 -1.3463892e+00  1.7317197e+00 -1.8841206e+00  3.6794737e-01
 -2.2638810e+00  8.3716756e-01 -3.8095173e-01 -2.7024075e-01
 -7.7015007e-01 -9.7956806e-01 -2.3984940e+00 -9.8635864e-01
 -6.5330428e-01  1.6166937e+00  2.1088643e+00  3.0476887e+00]",3.0
1224,"[-6.15015564e+02  7.26404648e+01 -3.96495652e+00  1.59968576e+01
 -1.01577103e+00  1.20505905e+00 -7.02010584e+00 -2.21853328e+00
 -1.14021235e+01  1.93716502e+00  1.06996685e-01 -1.08953917e+00
 -3.08276439e+00  1.22967958e+00 -3.36525011e+00  1.44216263e+00
 -5.70499897e+00 -2.39253342e-01  5.96384823e-01 -2.39823008e+00
 -3.59682131e+00 -5.50801039e-01 -5.08480024e+00 -1.17083168e+00
 -2.04786396e+00  1.87722847e-01 -2.48824596e+00  7.24923372e-01
 -2.50451612e+00 -1.80032790e-01 -1.96097195e+00 -2.03948140e+00
 -1.31480142e-01 -9.72520888e-01  9.45452571e-01  9.11637485e-01
  7.72488713e-01 -3.66504937e-01  1.37031233e+00  2.96201396e+00]",3.0
1225,"[-7.0395392e+02  8.7050545e+01  4.4339800e+00  3.3474564e+01
  1.4395040e+01  1.1361554e+01 -9.5419340e+00 -5.3152695e+00
 -1.1964293e+01  4.2016611e+00 -6.0917001e+00 -9.1290207e+00
 -3.2084303e+00  1.0510149e+00 -8.6765633e+00  1.9199767e+00
 -1.4125227e+00 -4.9017620e+00 -5.7324839e+00  1.4852650e+00
 -3.0357783e+00 -2.7015228e+00 -5.5588007e+00 -1.5684685e+00
 -3.0928261e+00 -2.3567815e+00 -4.0271378e+00 -7.3907077e-01
 -1.8274355e+00 -1.1199036e+00 -9.6680053e-02  9.2258930e-01
 -6.5474999e-01 -1.4770315e+00 -2.9495567e-01  4.6258802e-03
  1.1446964e+00 -2.0309627e+00 -2.4538991e+00 -2.2013922e+00]",4.0
1226,"[-6.5669818e+02  7.8491348e+01 -8.2759943e+00  2.6055359e+01
  7.5369487e+00  1.8334295e+00 -3.3130221e+00 -9.2100132e-01
 -7.0862823e+00 -7.1634960e-01 -5.4255853e+00 -2.5706406e+00
 -3.1721807e+00 -7.5571924e-01 -5.5823474e+00  1.0750430e+00
  1.5955586e+00 -2.6972287e+00 -5.9901037e+00 -1.5879792e-01
 -5.4022884e+00 -1.7955425e+00 -5.2716618e+00 -2.6984379e+00
 -3.0983493e+00 -3.0614285e+00 -4.9476681e+00 -8.4016585e-01
 -1.8982388e+00 -2.8959215e+00 -1.5165009e+00 -6.2581122e-01
 -2.1895297e+00 -1.1358056e+00 -2.4082272e+00 -1.2299366e+00
 -1.7929846e+00 -3.2175767e+00 -2.9424548e+00 -1.8009200e+00]",7.0
1227,"[-5.7871320e+02  6.1370003e+01 -8.9076195e+00  2.1265520e+01
  5.5541706e+00 -2.4276483e+00 -2.8377619e+00  6.7796057e-01
 -1.2619604e+01  7.7290564e+00 -2.5925217e+00 -4.6507877e-01
 -3.1770773e+00  3.7202692e+00 -3.1488276e+00  1.0938491e+00
 -7.3123298e+00  1.8688954e+00 -4.1436505e+00 -8.3063400e-01
 -4.2000871e+00  1.5026866e+00 -6.2243705e+00 -1.6631063e+00
 -2.6951830e+00 -2.3553622e+00 -1.8060269e+00 -4.0677190e-01
 -9.3695295e-01 -6.3967115e-01 -1.6453742e+00 -9.2384183e-01
 -2.1128049e+00 -1.3755289e+00 -1.8625610e+00 -2.9002339e-01
 -2.3851237e+00 -1.6497041e+00 -2.5079715e+00 -1.4272906e+00]",7.0
1228,"[-5.5795654e+02  6.9023621e+01 -1.4378625e+01  1.8673534e+01
  1.0587195e+01 -4.3120871e+00 -1.1509148e+01 -1.3488839e+00
 -2.1648279e+01  1.0590209e+00 -3.0809333e+00 -8.0840378e+00
 -4.3942475e+00  2.2932266e-01 -5.1489944e+00  1.2548352e+00
 -5.3141403e+00  7.1343732e-01 -2.3139760e+00 -1.7028191e+00
 -2.2005680e+00 -1.8465736e+00 -1.2566682e+00 -1.2739652e+00
 -3.3199759e+00  1.0618881e-02 -3.3687108e+00 -1.3599316e+00
 -7.5020516e-01  2.2789845e-01  5.5368650e-01 -2.9721024e+00
  1.4034344e-01 -1.2558050e+00 -8.5490000e-01 -8.2339752e-01
  1.0088692e+00 -1.5245039e+00 -4.1377905e-01  8.6712950e-01]",4.0
1229,"[-6.0066418e+02  5.8890495e+01  8.6833763e+00  2.2836748e+01
 -3.4748404e+00  1.0606775e+01 -5.9656229e+00  1.4606146e+00
 -1.0790506e+01  7.0452416e-01 -1.3190798e+00 -4.6863003e+00
 -3.5012841e+00  1.2233720e+00 -2.8468008e+00 -3.8237467e-01
 -5.5002761e+00  9.4126934e-01 -9.1721021e-02 -8.9691645e-01
 -3.2389724e+00 -3.3263463e-01 -2.4723508e+00 -2.6421518e+00
 -3.3555491e+00  5.1109180e-02 -3.4973624e+00  3.8760090e+00
  1.8108716e+00  3.8947120e+00  3.2378099e+00  1.4591036e+00
  1.5138243e+00  2.2318866e+00  2.7765093e+00  4.7289333e+00
  2.1166279e+00  1.3149208e+00  4.6705645e-01  2.3338454e+00]",3.0
1230,"[-6.2444226e+02  7.1114136e+01  1.8888912e+00  2.2327053e+01
 -1.3100588e+00  1.6026695e+01 -5.9977674e+00  6.0303080e-01
 -8.2488108e+00  3.7247887e-01  9.2597580e-01 -5.0848823e+00
 -2.7579250e+00  3.3537865e+00 -3.8278840e+00  2.7255473e+00
 -3.7655087e+00  3.7243073e+00  2.0965891e-01 -3.4374484e-01
 -2.7839444e+00 -6.7157747e-04 -3.5500526e+00 -2.4694390e+00
 -2.1185195e+00 -5.7758671e-01 -8.0006087e-01  2.6958938e+00
 -8.1330043e-01  2.0594547e+00  1.7261263e+00  1.3607919e+00
  2.5688188e+00  2.9720607e+00  4.1628652e+00  4.6988430e+00
  2.6166506e+00  1.8198935e+00  2.1428134e+00  4.0145478e+00]",3.0
1231,"[-6.5743756e+02  7.6569122e+01  1.6462280e+00  2.5668886e+01
  3.2892680e+00  2.3625255e+00  1.5080925e+00 -2.8737936e+00
 -8.8115854e+00  1.0142035e+00 -5.2475944e+00 -1.2958267e+00
 -3.6256442e+00  1.1662810e+00 -2.8378534e+00 -1.4829703e-01
 -6.9728894e+00  9.1024262e-01 -2.9774544e+00 -8.8376796e-01
 -5.0116358e+00 -5.3851771e-01 -5.3762846e+00 -2.6424634e+00
 -1.6394820e+00  8.5406475e-02 -3.0520890e+00 -9.5222759e-01
 -7.1490753e-01 -1.0625749e+00 -1.8923258e+00 -1.9218200e+00
 -1.4730647e+00 -9.4303489e-01 -2.1263025e+00  5.1794443e-02
 -1.4251505e+00 -2.5183206e+00 -3.2887666e+00 -1.8884406e+00]",4.0
1232,"[-5.5404352e+02  6.3968285e+01 -7.9687471e+00  1.9089781e+01
  4.0257273e+00 -5.0671959e+00 -2.1084487e+00 -1.9314784e+00
 -1.5137281e+01  3.7538676e+00 -2.9545422e+00 -4.6152744e+00
 -7.4060593e+00 -1.2589432e-01 -5.4915972e+00 -5.3684574e-01
 -6.7545209e+00  5.9073669e-01 -4.0458755e+00 -1.4059027e+00
 -5.1632123e+00  1.8219362e-01 -5.5068665e+00 -2.4792840e+00
 -2.5094128e+00 -1.8430706e+00 -3.0070372e+00 -1.2451518e+00
 -3.2936007e-01 -1.4047892e+00 -1.3693042e+00 -1.7474465e+00
 -2.4780321e+00 -2.2651036e+00 -8.9761686e-01 -4.6514985e-01
 -2.0532730e+00 -1.8406273e+00 -2.4985089e+00 -1.9481549e+00]",7.0
1233,"[-7.2611182e+02  8.7058006e+01 -8.7437916e+00  2.1833992e+01
  9.0080042e+00  2.9267781e+00 -1.0350546e+01 -4.3938370e+00
 -1.5156667e+00  9.1928202e-01 -5.0236030e+00  4.1229340e-01
 -2.1817760e+00  2.4887853e+00 -1.7883548e+00 -2.0305376e+00
  1.7393104e+00 -9.3295163e-01 -5.0173831e+00  9.8220628e-01
 -3.6207185e+00 -2.3487186e+00 -4.7354226e+00 -2.7058806e+00
 -3.3483440e-03 -1.0839750e+00 -2.4074523e+00  8.6893953e-02
  4.7779140e-01 -2.4704390e+00 -1.0521468e+00  3.1580737e-01
 -1.1734720e+00 -4.7884458e-01 -2.8010026e-01 -2.3444727e-02
 -4.1128194e-01 -1.5981157e+00 -1.6013494e+00 -1.0447756e+00]",7.0
1234,"[-8.2541467e+02  6.0533543e+01  6.1140065e+00  2.2442820e+01
  8.6822510e+00  1.2127042e+01 -7.1299000e+00 -3.3634567e+00
 -2.7766600e+00  3.2053812e+00 -2.2056248e+00  3.0766966e+00
  3.5240123e-01  7.1297169e-01 -3.0230010e+00  1.5632499e+00
  1.6695912e-01 -1.8770998e+00  3.7267265e-01  1.7673981e+00
 -1.6379783e+00 -1.3979808e+00 -4.4313087e+00 -1.4410564e-01
 -2.4665141e+00  5.6080908e-01 -1.3224370e+00 -6.3874143e-01
 -7.6800025e-01 -2.7642626e-01 -5.5081701e-01 -1.5499958e+00
 -9.5078480e-01 -1.2049969e+00 -3.9744547e-01 -1.5207936e-01
 -3.2971758e-01 -1.1760981e+00 -2.5868611e+00 -1.9457680e+00]",4.0
1235,"[-5.0599457e+02  6.3278709e+01 -1.9197115e+01  9.4589663e+00
 -1.0395160e+01 -5.1372418e+00 -1.3889248e+01 -8.0445957e+00
 -8.9778147e+00 -9.2881012e+00 -6.5495629e+00  2.5830312e+00
 -1.0556348e+01 -5.7351567e-02 -6.0297933e+00 -3.6562054e+00
 -4.8165917e+00 -1.2531580e+00 -7.3007336e+00 -2.4005771e+00
 -6.0637445e+00 -1.6454732e+00 -3.2179666e+00 -2.8403435e+00
 -2.4835460e+00 -8.5527676e-01 -1.2965885e+00  1.7668523e+00
  1.8950126e+00  2.5117633e+00 -6.5796494e-02  9.5222169e-01
 -8.2698029e-01  4.0554756e-01  9.0765667e-01  1.7474443e+00
 -1.5929360e+00  1.7805032e-02  1.2073667e+00  2.7459395e+00]",8.0
